"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S830","2020-02-08 17:00:00","288.000","157.000","0.800","16.100","0.860","992.300","","0.000","-99.000","-99.000","-99.000","18.700","","16.000",""
"C0S920","2020-02-08 17:00:00","98.000","0.000","0.200","19.000","0.820","1006.700","","0.000","-99.000","-99.000","-99.000","21.400","","18.400",""
"C0V640","2020-02-08 17:00:00","35.000","5.000","4.200","20.500","0.670","1016.600","","0.000","-99.000","-99.000","-99.000","23.400","","15.400",""
"C0AH80","2020-02-08 17:00:00","68.000","65.000","1.100","15.000","0.780","1017.500","","0.000","-99.000","-99.000","-99.000","15.100","","14.000",""
"C0K250","2020-02-08 17:00:00","12.000","13.000","4.200","16.600","0.750","1020.700","","0.000","14.600","14.000","","20.400","","14.500",""
"C0R840","2020-02-08 17:00:00","536.000","45.000","7.300","15.200","-99.000","959.900","","0.500","-99.000","-99.000","-99.000","16.700","","15.100",""
"C0I410","2020-02-08 17:00:00","180.000","3.000","3.400","17.800","0.640","999.900","","0.000","-99.000","-99.000","-99.000","22.400","","14.000",""
"C0M410","2020-02-08 17:00:00","245.000","336.000","2.700","19.700","0.640","987.800","","0.000","-99.000","-99.000","-99.000","26.100","","14.200",""
"C0F9Z0","2020-02-08 17:00:00","3193.000","304.000","4.200","1.100","0.710","697.000","","0.000","13.100","332.000","","5.500","","-0.100",""
"C0G810","2020-02-08 17:00:00","26.000","356.000","3.800","18.300","0.660","1018.300","","0.000","10.000","352.000","","20.900","","15.200",""
"C0U650","2020-02-08 17:00:00","442.000","245.000","1.100","11.200","0.990","975.100","","0.500","-99.000","-99.000","-99.000","13.600","","11.200",""
"C0D660","2020-02-08 17:00:00","65.000","56.000","2.600","15.000","0.760","1017.200","","0.000","9.500","47.000","","15.400","","14.500",""
"C0E540","2020-02-08 17:00:00","32.000","34.000","5.600","15.400","0.780","1020.400","","0.000","13.900","54.000","","17.300","","14.900",""
"C0W170","2020-02-08 17:00:00","42.000","42.000","6.900","10.700","0.670","1022.500","","0.000","12.700","50.000","","11.600","","10.200",""
"C0Z150","2020-02-08 17:00:00","27.000","31.000","5.900","18.400","0.670","1021.900","","0.000","-99.000","-99.000","-99.000","19.200","","16.700",""
"C0S840","2020-02-08 17:00:00","22.000","47.000","4.200","20.700","0.750","1021.900","","0.500","-99.000","-99.000","-99.000","21.900","","19.800",""
"C0H9A0","2020-02-08 17:00:00","1595.000","99.000","0.400","13.600","0.780","850.400","","0.000","-99.000","-99.000","-99.000","19.600","","9.300",""
"C0Z300","2020-02-08 17:00:00","182.000","12.000","2.900","15.700","0.990","1004.600","","0.500","-99.000","-99.000","-99.000","17.000","","15.500",""
"C0G730","2020-02-08 17:00:00","27.000","13.000","7.800","15.800","0.820","1019.500","","0.000","15.300","25.000","","18.200","","14.600",""
"C0V730","2020-02-08 17:00:00","33.000","262.000","1.300","23.300","0.590","1017.000","","0.000","-99.000","-99.000","-99.000","24.900","","15.400",""
"C0SA00","2020-02-08 17:00:00","466.000","0.000","0.000","15.600","0.960","969.100","","0.000","-99.000","-99.000","-99.000","18.400","","15.600",""
"C0S900","2020-02-08 17:00:00","27.000","45.000","2.800","21.100","0.680","1019.700","","3.500","10.700","99.000","","22.800","","20.400",""
"C0C480","2020-02-08 17:00:00","105.000","114.000","0.300","15.000","0.720","1013.200","","0.000","-99.000","-99.000","-99.000","15.500","","14.200",""
"C0V720","2020-02-08 17:00:00","15.000","293.000","1.900","23.000","0.620","1018.700","","0.000","-99.000","-99.000","-99.000","23.900","","16.200",""
"C0UA60","2020-02-08 17:00:00","566.000","348.000","3.100","11.500","0.840","959.000","","0.000","-99.000","-99.000","-99.000","16.700","","11.500",""
"C0A980","2020-02-08 17:00:00","11.000","23.000","1.900","15.700","0.690","1025.600","","0.000","-99.000","-99.000","-99.000","16.000","","14.800",""
"C0C670","2020-02-08 17:00:00","250.000","35.000","1.900","13.400","0.770","996.100","","0.000","-99.000","-99.000","-99.000","13.600","","12.400",""
"C0K550","2020-02-08 17:00:00","15.000","360.000","5.200","16.900","0.720","1020.300","","0.000","11.800","24.000","","19.900","","14.700",""
"C0R350","2020-02-08 17:00:00","35.000","47.000","6.600","21.200","0.770","1016.800","","0.000","13.600","57.000","","24.200","","20.400",""
"C0T9F0","2020-02-08 17:00:00","251.000","125.000","0.500","15.200","0.800","995.500","","0.000","-99.000","-99.000","-99.000","17.100","","14.700",""
"C0D390","2020-02-08 17:00:00","146.000","0.000","0.000","15.000","0.750","1006.000","","0.000","-99.000","-99.000","-99.000","16.700","","13.400",""
"C0E430","2020-02-08 17:00:00","258.000","4.000","3.200","14.200","0.740","996.700","","0.000","8.900","6.000","","15.700","","12.700",""
"C0O990","2020-02-08 17:00:00","18.000","341.000","2.000","20.000","0.660","1018.300","","0.000","7.200","349.000","","24.200","","14.600",""
"CM0010","2020-02-08 17:00:00","68.000","60.000","1.200","15.600","0.670","1018.600","","0.500","-99.000","-99.000","-99.000","15.900","","14.500",""
"C0K500","2020-02-08 17:00:00","12.000","15.000","6.700","16.600","0.730","1019.200","","0.000","12.800","4.000","","19.400","","14.500",""
"C0X260","2020-02-08 17:00:00","39.000","9.000","3.700","17.900","0.720","1017.300","","0.000","8.900","357.000","","21.200","","14.000",""
"C0ACA0","2020-02-08 17:00:00","25.000","50.000","1.200","15.700","0.700","1022.000","","0.000","-99.000","-99.000","-99.000","16.200","","14.600",""
"C0X180","2020-02-08 17:00:00","62.000","358.000","1.600","19.600","0.680","1013.100","","0.000","7.100","340.000","","23.200","","14.700",""
"C0F930","2020-02-08 17:00:00","100.000","23.000","1.600","16.600","0.780","1010.500","","0.000","-99.000","-99.000","-99.000","19.500","","15.100",""
"C0I010","2020-02-08 17:00:00","1562.000","134.000","1.100","14.900","0.580","852.600","","0.000","-99.000","-99.000","-99.000","18.800","","10.600",""
"C0R190","2020-02-08 17:00:00","32.000","202.000","1.400","23.200","0.680","1015.900","","0.000","-99.000","-99.000","-99.000","25.600","","14.500",""
"C0E420","2020-02-08 17:00:00","19.000","33.000","4.400","15.100","0.740","1020.200","","0.000","11.000","44.000","","16.300","","14.300",""
"C0W160","2020-02-08 17:00:00","49.000","51.000","15.900","11.900","0.730","1016.700","","0.000","-99.000","-99.000","-99.000","12.700","","11.700",""
"C0I460","2020-02-08 17:00:00","110.000","8.000","3.800","18.600","0.620","1008.600","","0.000","9.900","8.000","","21.900","","14.400",""
"C0A9F0","2020-02-08 17:00:00","35.000","71.000","1.600","15.900","0.700","1022.600","","0.000","-99.000","-99.000","-99.000","16.300","","15.200",""
"C0F9A0","2020-02-08 17:00:00","425.000","337.000","0.800","16.400","0.720","971.600","","0.000","-99.000","-99.000","-99.000","21.200","","12.400",""
"C0O950","2020-02-08 17:00:00","4.000","340.000","3.600","18.600","0.700","1019.900","","0.000","-99.000","-99.000","-99.000","22.100","","14.700",""
"C0M760","2020-02-08 17:00:00","40.000","355.000","3.300","18.000","0.670","1016.900","","0.000","-99.000","-99.000","-99.000","21.500","","14.400",""
"C0AH70","2020-02-08 17:00:00","34.000","56.000","1.600","16.200","0.610","1022.500","","0.000","-99.000","-99.000","-99.000","16.700","","15.500",""
"C0V250","2020-02-08 17:00:00","298.000","177.000","0.900","20.400","0.600","985.500","","0.000","-99.000","-99.000","-99.000","26.400","","12.800",""
"C0U980","2020-02-08 17:00:00","573.000","293.000","1.000","10.200","1.000","960.500","","1.000","-99.000","-99.000","-99.000","12.400","","10.100",""
"C0S740","2020-02-08 17:00:00","289.000","36.000","2.300","15.500","0.890","991.600","","0.000","-99.000","-99.000","-99.000","17.300","","15.000",""
"C0A940","2020-02-08 17:00:00","49.000","48.000","1.700","15.200","0.750","1021.000","","0.000","-99.000","-99.000","-99.000","16.000","","14.500",""
"C0A920","2020-02-08 17:00:00","196.000","40.000","3.300","13.600","0.820","1002.000","","0.000","-99.000","-99.000","-99.000","14.400","","13.000",""
"C0T870","2020-02-08 17:00:00","135.000","0.000","0.000","15.400","0.890","1008.700","","2.000","-99.000","-99.000","-99.000","16.800","","15.000",""
"C0O930","2020-02-08 17:00:00","69.000","272.000","0.400","20.500","0.710","1013.300","","0.000","-99.000","-99.000","-99.000","26.500","","14.500",""
"C0AI40","2020-02-08 17:00:00","37.000","56.000","2.900","16.000","0.650","1021.900","","0.000","-99.000","-99.000","-99.000","16.800","","15.200",""
"C0C460","2020-02-08 17:00:00","482.000","0.000","0.000","12.300","0.800","969.900","","0.000","-99.000","-99.000","-99.000","14.400","","11.300",""
"C0E520","2020-02-08 17:00:00","320.000","286.000","0.900","14.200","0.800","986.000","","0.000","-99.000","-99.000","-99.000","17.800","","12.500",""
"C0T9D0","2020-02-08 17:00:00","7.000","12.000","1.200","17.700","0.660","1024.300","","0.000","-99.000","-99.000","-99.000","20.000","","17.100",""
"C0I390","2020-02-08 17:00:00","1184.000","258.000","2.800","17.000","0.610","890.800","","0.000","-99.000","-99.000","-99.000","21.300","","10.600",""
"C0B020","2020-02-08 17:00:00","86.000","15.000","5.900","15.300","0.720","1014.200","","0.000","12.800","17.000","","16.300","","15.200",""
"CM0170","2020-02-08 17:00:00","106.000","251.000","2.300","18.500","0.620","1009.800","","0.000","-99.000","-99.000","-99.000","21.500","","13.500",""
"C0F860","2020-02-08 17:00:00","2215.000","211.000","2.700","9.100","0.760","783.700","","0.000","-99.000","-99.000","-99.000","12.500","","7.000",""
"C0U890","2020-02-08 17:00:00","116.000","239.000","1.600","14.700","0.980","1013.900","","0.000","-99.000","-99.000","-99.000","16.500","","14.700",""
"C0G800","2020-02-08 17:00:00","15.000","25.000","8.500","16.200","0.740","1019.900","","0.000","18.100","44.000","","18.900","","14.700",""
"C0F850","2020-02-08 17:00:00","379.000","26.000","1.000","15.100","0.730","977.300","","0.000","-99.000","-99.000","-99.000","20.100","","12.500",""
"C0AH50","2020-02-08 17:00:00","275.000","31.000","4.100","-99.000","-99.000","993.100","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0Z160","2020-02-08 17:00:00","124.000","344.000","1.300","16.400","0.770","1011.300","","3.000","-99.000","-99.000","-99.000","18.100","","15.500",""
"C0R540","2020-02-08 17:00:00","17.000","242.000","1.700","22.600","0.700","1018.200","","0.000","-99.000","-99.000","-99.000","23.300","","16.000",""
"C0K480","2020-02-08 17:00:00","56.000","353.000","5.000","17.500","0.720","1014.500","","0.000","12.000","6.000","","20.400","","13.400",""
"C0H890","2020-02-08 17:00:00","440.000","259.000","1.700","20.300","0.570","968.900","","0.000","-99.000","-99.000","-99.000","25.000","","13.500",""
"C0S770","2020-02-08 17:00:00","375.000","104.000","1.200","16.400","0.850","979.500","","0.000","-99.000","-99.000","-99.000","18.800","","16.300",""
"C0X230","2020-02-08 17:00:00","29.000","8.000","5.800","17.400","0.700","1019.300","","0.000","-99.000","-99.000","-99.000","21.100","","13.700",""
"C0B010","2020-02-08 17:00:00","38.000","41.000","4.800","16.200","0.700","1019.500","","0.500","10.200","40.000","","16.400","","14.900",""
"C0R490","2020-02-08 17:00:00","49.000","266.000","3.900","23.600","0.530","1013.500","","0.000","-99.000","-99.000","-99.000","25.700","","14.900",""
"C0V440","2020-02-08 17:00:00","27.000","315.000","2.800","22.200","0.540","1016.600","","0.000","-99.000","-99.000","-99.000","25.000","","14.800",""
"C0SA40","2020-02-08 17:00:00","200.000","321.000","1.600","16.400","0.840","1001.100","","0.000","-99.000","-99.000","-99.000","18.000","","15.500",""
"C0Z280","2020-02-08 17:00:00","224.000","326.000","0.400","15.300","0.990","1000.100","","0.500","-99.000","-99.000","-99.000","16.800","","15.200",""
"C0Z070","2020-02-08 17:00:00","247.000","355.000","2.500","14.800","0.970","995.600","","1.000","-99.000","-99.000","-99.000","16.100","","14.500",""
"CM0180","2020-02-08 17:00:00","313.000","103.000","0.400","21.700","0.610","984.600","","0.000","-99.000","-99.000","-99.000","25.800","","14.900",""
"C0T9N0","2020-02-08 17:00:00","261.000","50.000","2.000","15.500","0.910","994.300","","0.000","-99.000","-99.000","-99.000","17.500","","15.100",""
"C0K470","2020-02-08 17:00:00","97.000","312.000","2.500","18.600","0.650","1009.800","","0.000","-99.000","-99.000","-99.000","22.400","","14.000",""
"C0R720","2020-02-08 17:00:00","214.000","11.000","8.300","18.500","0.800","997.100","","0.500","14.800","15.000","","20.100","","18.400",""
"C0V650","2020-02-08 17:00:00","28.000","353.000","6.400","20.700","0.610","1019.100","","0.000","12.000","340.000","","23.300","","14.800",""
"C0H9C0","2020-02-08 17:00:00","3402.000","299.000","1.400","-0.200","0.970","676.600","","0.500","-99.000","-99.000","-99.000","0.100","","-1.900",""
"C0U780","2020-02-08 17:00:00","15.000","354.000","1.100","16.200","0.690","1025.000","","0.000","-99.000","-99.000","-99.000","17.000","","15.700",""
"C0U760","2020-02-08 17:00:00","22.000","294.000","1.300","15.800","0.710","1025.000","","0.500","-99.000","-99.000","-99.000","18.700","","14.900",""
"C0X290","2020-02-08 17:00:00","10.000","16.000","7.000","17.200","0.760","1020.300","","0.000","13.600","21.000","","19.500","","15.300",""
"C0E830","2020-02-08 17:00:00","37.000","22.000","5.800","15.800","0.730","1018.400","","0.000","14.400","25.000","","17.600","","15.200",""
"C0K330","2020-02-08 17:00:00","38.000","351.000","3.200","17.200","0.680","1016.700","","0.000","8.700","7.000","","20.700","","13.700",""
"C0M660","2020-02-08 17:00:00","40.000","6.000","4.900","17.300","0.690","1017.400","","0.000","11.000","327.000","","20.300","","14.100",""
"C0D580","2020-02-08 17:00:00","120.000","0.000","0.000","14.900","0.800","1010.300","","0.000","-99.000","-99.000","-99.000","17.100","","13.500",""
"C0R640","2020-02-08 17:00:00","21.000","272.000","2.800","22.000","0.750","1018.900","","0.000","-99.000","-99.000","-99.000","22.900","","15.900",""
"C0E810","2020-02-08 17:00:00","53.000","16.000","5.000","14.500","0.830","1017.800","","0.000","12.400","20.000","","17.300","","13.800",""
"C0G830","2020-02-08 17:00:00","27.000","360.000","8.200","16.800","0.750","1016.800","","0.000","13.900","7.000","","19.600","","14.600",""
"C0A550","2020-02-08 17:00:00","422.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G750","2020-02-08 17:00:00","31.000","354.000","6.400","16.300","0.720","1019.100","","0.000","13.500","348.000","","19.200","","14.700",""
"C0Z270","2020-02-08 17:00:00","343.000","53.000","2.400","14.600","0.830","985.200","","5.000","7.600","50.000","","15.800","","14.100",""
"C0UA30","2020-02-08 17:00:00","1397.000","0.000","0.000","6.500","1.000","867.900","","9.500","-99.000","-99.000","-99.000","8.200","","6.500",""
"C0I080","2020-02-08 17:00:00","536.000","244.000","0.600","18.200","0.680","961.700","","0.000","-99.000","-99.000","-99.000","22.100","","12.400",""
"C0UA00","2020-02-08 17:00:00","392.000","328.000","1.500","12.700","0.870","981.200","","0.000","-99.000","-99.000","-99.000","16.900","","12.700",""
"C0AD40","2020-02-08 17:00:00","32.000","74.000","2.800","15.500","0.710","1022.100","","0.000","-99.000","-99.000","-99.000","15.600","","14.000",""
"C0G900","2020-02-08 17:00:00","20.000","24.000","6.800","16.100","0.820","1018.300","","0.000","20.600","42.000","","17.300","","15.400",""
"C0S660","2020-02-08 17:00:00","794.000","139.000","0.800","13.000","0.940","934.800","","0.000","-99.000","-99.000","-99.000","16.000","","12.900",""
"C0M640","2020-02-08 17:00:00","155.000","2.000","1.700","18.400","0.650","1003.000","","0.000","-99.000","-99.000","-99.000","22.000","","14.200",""
"C0R660","2020-02-08 17:00:00","20.000","310.000","2.600","21.700","0.770","1019.200","","0.000","-99.000","-99.000","-99.000","22.300","","15.800",""
"C0UA10","2020-02-08 17:00:00","1711.000","0.000","0.000","5.200","1.000","837.700","","2.500","-99.000","-99.000","-99.000","8.000","","5.200",""
"C0V770","2020-02-08 17:00:00","26.000","333.000","1.800","22.000","0.570","1017.100","","0.000","-99.000","-99.000","-99.000","24.600","","15.000",""
"C0E730","2020-02-08 17:00:00","26.000","43.000","2.300","15.900","0.690","1019.700","","0.000","8.600","11.000","","17.300","","14.700",""
"C0V810","2020-02-08 17:00:00","32.000","314.000","3.800","21.400","1.000","1015.600","","0.000","-99.000","-99.000","-99.000","22.300","","14.800",""
"C0A9C0","2020-02-08 17:00:00","35.000","78.000","2.000","15.600","0.740","1022.400","","0.000","-99.000","-99.000","-99.000","16.600","","15.000",""
"C0X310","2020-02-08 17:00:00","9.000","3.000","9.800","17.400","0.730","1021.300","","0.000","-99.000","-99.000","-99.000","19.300","","15.300",""
"C0K280","2020-02-08 17:00:00","23.000","355.000","6.900","16.600","0.730","1021.400","","0.000","13.400","323.000","","19.900","","14.800",""
"C0M650","2020-02-08 17:00:00","20.000","356.000","5.300","17.000","0.710","1019.700","","0.000","12.900","356.000","","20.200","","14.500",""
"C0S910","2020-02-08 17:00:00","212.000","117.000","3.200","19.400","0.990","998.000","","0.000","11.000","118.000","","20.700","","19.400",""
